scan_num,charge,abundance,mz,fit,average_mw,monoisotopic_mw,mostabundant_mw,fwhm,signal_noise,mono_abundance,mono_plus2_abundance,summed_abundance
6005,2,13084442,481.27411,0.0101,961.12423,960.53476,960.53476,0.0079,128.55,13084442,1746590,20986587
6005,2,9063344,639.8221,0.0129,1278.41252,1277.63075,1277.63075,0.0118,89.05,9063344,1940064,16666043
6005,3,7917912,579.62976,0.0229,1737.01335,1735.86909,1735.86909,0.0104,77.79,7917912,4740388,20411732
6005,2,7332420,903.9433,0.0099,1807.05942,1805.87313,1806.87603,0.0205,72.04,7332420,4112652,19345132
6005,2,6827443,1154.98799,0.0274,2309.46172,2307.96234,2308.96524,0.0291,67.08,4934751,3965972,18234265
6005,1,6309255,885.48895,0.0064,885.01946,884.48222,884.48222,0.0198,61.99,6309255,633610,9992133
6005,2,6298548,400.25357,0.007,798.98661,798.49367,798.49367,0.0061,61.88,6298548,472906,9834344
6005,2,6138894,530.28456,0.0533,1059.20069,1058.55566,1058.55566,0.0093,60.31,6138894,421699,8848788
6005,1,5780097,471.22117,0.007,470.50205,470.21441,470.21441,0.0077,56.79,5780097,0,7166622
6005,1,5398613,729.44693,0.0152,728.88181,728.4402,728.4402,0.0145,53.04,5398613,0,6981920
6005,1,5206400,401.27397,0.0148,400.51289,400.26729,400.26729,0.0059,51.15,5206400,0,5759729
6005,2,4750353,637.82096,0.0275,1274.40965,1273.62847,1273.62847,0.0124,46.67,4750353,957441,8538986
6005,2,4719197,660.34406,0.0303,1319.48327,1318.67467,1318.67467,0.013,46.37,4719197,972176,8430177
6005,1,4643159,831.47847,0.0119,830.97866,830.47175,830.47175,0.0181,45.62,4643159,327479,6873600
6005,4,4416187,579.53502,0.0714,2315.61266,2314.11237,2315.11528,0.0107,46.57,3962314,3471577,17088243
6005,2,4250115,807.37435,0.0489,1613.80884,1612.73526,1612.73526,0.0173,41.76,4250115,1825837,9486568
6005,2,4222743,492.80497,0.0096,984.19872,983.59648,983.59648,0.0082,41.49,4222743,498928,6745149
6005,1,3458279,408.24735,0.0072,407.48723,407.24057,407.24057,0.0062,33.98,3458279,0,4074306
6005,1,3266908,754.37393,0.0117,753.83103,753.36721,753.36721,0.0148,32.1,3266908,339520,4724670
6005,3,3184488,976.81177,0.0208,2929.28805,2927.41546,2928.41836,0.0228,31.29,2175748,3184488,10411454
6005,2,3164387,868.94411,0.0457,1737.01902,1735.87477,1735.87477,0.0183,31.09,3164387,1055169,7065720
6005,3,3017622,750.66705,0.0532,2250.44225,2248.98171,2249.9846,0.0154,29.65,2455804,1289708,7470696
6005,2,2930165,644.29095,0.0116,1287.35159,1286.56845,1286.56845,0.0123,28.79,2930165,601321,5613042
6005,2,2844240,597.86066,0.0321,1194.4362,1193.70786,1193.70786,0.0107,27.94,2844240,382456,4594442
6005,2,2641444,791.42443,0.0487,1581.87961,1580.83083,1580.83083,0.0173,25.95,2417950,1129810,6495366
6005,4,2596037,434.97284,0.0488,1737.00872,1735.86447,1735.86447,0.0068,25.51,2596037,835160,5890826
6005,5,2495107,463.82943,0.0987,2315.61362,2314.11349,2315.1164,0.0073,24.51,2495107,2231305,7652798
6005,3,2459809,640.99362,0.1625,1921.21721,1919.96146,1920.96438,0.012,24.17,1075987,768751,4623369
6005,2,2445993,746.87333,0.0128,1492.72764,1491.73321,1491.73321,0.0152,24.03,2445993,873734,5645638
6005,2,2418848,727.37691,0.0432,1453.71757,1452.74036,1452.74036,0.0147,23.76,2418848,492304,4548043
6005,2,2276629,628.86117,0.0565,1256.47651,1255.70888,1255.70888,0.012,22.37,2276629,369927,3702821
6005,3,1987297,619.64644,0.0654,1857.14442,1855.91912,1856.92201,0.0116,19.52,1987297,716534,4533410
6005,2,1927814,707.39763,0.0811,1413.73284,1412.7818,1412.7818,0.0147,18.94,1927814,456482,3379969
6005,1,1909251,432.22211,0.0059,431.47701,431.21539,431.21539,0.0067,18.76,1909251,0,2357716
6005,2,1881950,464.28215,0.0625,927.11301,926.55084,926.55084,0.0075,18.49,1881950,0,2325127
6005,2,1870365,967.94226,0.041,1935.13961,1933.87107,1934.87396,0.0227,18.38,1870365,797966,4298521
6005,1,1810023,948.46738,0.0106,948.03886,947.46065,947.46065,0.0217,17.78,1810023,0,2675504
6005,3,1796087,599.63215,0.0305,1797.06056,1795.87563,1796.87854,0.0112,17.65,1671332,780206,4247625
6005,2,1747853,776.95269,0.0514,1552.92687,1551.89192,1551.89192,0.0158,17.17,1747853,582023,3469616
6005,1,1719886,770.46253,0.0455,769.92205,769.45581,769.45581,0.0161,16.9,1719886,0,2144804
6005,3,1535176,772.37838,0.0084,2315.61582,2314.11553,2315.11844,0.0155,15.08,1262732,1066816,4504149
6005,2,1505670,691.34842,0.027,1381.60895,1380.68338,1380.68338,0.0133,14.79,1505670,390102,2856581
6005,3,1412482,557.9861,0.0781,1672.04173,1670.9386,1670.9386,0.0094,13.88,1236698,0,2649180
6005,2,1407050,791.88545,0.059,1582.80622,1581.75744,1581.75744,0.0184,13.82,1407050,414405,3009174
6005,1,1369689,1197.64225,0.0266,1197.36431,1196.63552,1196.63552,0.0323,13.46,1369689,365171,2456750
6005,1,1358685,776.41505,0.032,775.87546,775.40831,775.40831,0.0165,13.35,1358685,0,1793381
6005,2,1310105,503.30492,0.0364,1005.2111,1004.5964,1004.5964,0.0083,12.87,1310105,0,2339741
6005,2,1305871,1016.01149,0.0961,2031.33332,2030.00952,2031.01242,0.0233,12.83,1305871,541950,2793048
6005,1,1285942,1059.45898,0.0178,1059.09728,1058.45225,1058.45225,0.0253,12.63,1285942,0,1922480
6005,4,1281531,576.79649,0.0336,2304.64693,2303.15745,2304.16036,0.0105,12.59,1091919,811749,3185199
6005,1,1252662,1007.44933,0.0713,1007.05761,1006.4426,1006.4426,0.0238,12.31,1252662,0,1673129
6005,1,1243656,799.49966,0.0422,798.98586,798.49292,798.49292,0.0171,12.22,1243656,0,1575880
6005,3,1236179,554.95027,0.041,1662.93225,1661.83064,1661.83064,0.0094,12.15,1236179,405540,2551443
6005,2,1218214,614.81828,0.0555,1228.37516,1227.6231,1227.6231,0.0113,11.97,1218214,0,1797318
6005,1,1205816,961.54292,0.0284,961.12566,960.53619,960.53619,0.0234,11.85,1205816,0,1797288
6005,2,1172868,502.77071,0.0612,1004.14252,1003.52797,1003.52797,0.0087,11.52,1172868,0,1638895
6005,2,1163276,739.37611,0.027,1477.73094,1476.73877,1476.73877,0.0148,11.43,1163276,354814,2322130
6005,2,1159767,674.366,0.0796,1347.62816,1346.71855,1346.71855,0.0123,11.39,1159767,392138,2707071
6005,1,1156561,587.31898,0.2329,586.6695,586.31226,586.31226,0.0106,11.36,1156561,0,2144836
6005,4,1154866,704.6067,0.0462,2816.2024,2814.40051,2815.40342,0.0146,11.35,741808,1154866,3357980
6005,3,1143662,771.36652,0.1243,2312.57905,2311.07937,2312.08227,0.0155,15.08,1143662,1047152,6040185
6005,3,1116065,768.72606,0.0626,2304.64712,2303.15764,2304.16054,0.0163,10.97,570485,720611,2407161
6005,2,1114873,933.94078,0.0209,1867.09492,1865.86811,1866.871,0.021,10.95,1114873,587257,2692894
6005,2,1112025,609.30105,0.0762,1217.32974,1216.58863,1216.58863,0.0111,10.93,1112025,0,1539290
6005,2,1106943,767.8439,0.0574,1534.69525,1533.67435,1533.67435,0.0161,10.88,1106943,381903,2193413
6005,2,1078713,780.90073,0.0732,1560.82416,1559.788,1559.788,0.0167,10.6,1078713,0,1758516
6005,2,1068679,543.79763,0.0142,1086.2402,1085.5818,1085.5818,0.0092,10.5,1068679,0,1583564
6005,3,1050054,613.31513,0.0427,1838.13477,1836.92521,1837.92813,0.0115,10.32,1050054,390283,2308918
6005,2,1044051,599.32425,0.0934,1197.36382,1196.63503,1196.63503,0.011,10.26,1044051,0,1377019
6005,1,1039633,742.44239,0.0181,741.88853,741.43567,741.43567,0.0152,10.21,1039633,0,1365385
6005,2,1026516,898.94507,0.0419,1797.06146,1795.87669,1796.87959,0.0194,10.09,1026516,384456,2201778
6005,1,1020974,707.36881,0.0259,706.78889,706.36209,706.36209,0.0136,10.03,1020974,0,1433018
6005,1,1018254,850.42675,0.022,849.9391,849.42003,849.42003,0.0181,10,1018254,0,1369646
6005,1,1005883,662.395,0.0105,661.78832,661.38829,661.38829,0.0126,9.88,1005883,0,1315206
6005,2,1001913,501.28138,0.0077,1001.15413,1000.54932,1000.54932,0.0081,9.84,1001913,857990,2413902
6005,2,993418,525.77055,0.0335,1050.17131,1049.52765,1049.52765,0.009,9.76,993418,0,1417173
6005,3,938076,634.65173,0.0595,1902.18569,1900.93501,1901.93792,0.0118,9.22,938076,318430,2048533
6005,3,903853,540.96694,0.1154,1620.95732,1619.88064,1619.88064,0.0096,8.88,903853,0,1464730
6005,2,883980,621.33134,0.0651,1241.40529,1240.64922,1240.64922,0.0119,8.68,883980,0,1221396
6005,2,847212,597.29817,0.1079,1193.31108,1192.58289,1192.58289,0.0168,8.32,847212,0,1624836
6005,2,828275,542.2736,0.0211,1083.19169,1082.53375,1082.53375,0.0098,8.14,828275,0,1227152
6005,3,823269,598.62637,0.0667,1794.04437,1792.8599,1793.86281,0.0109,16.42,601468,457603,3553672
6005,2,817494,714.87384,0.0758,1428.68752,1427.73422,1427.73422,0.0145,8.03,817494,0,1460885
6005,3,795812,680.02582,0.1603,2038.38604,2037.05174,2038.05464,0.0144,7.82,530331,0,1326143
6005,2,789294,717.87938,0.0367,1434.71034,1433.7453,1433.7453,0.0146,7.75,789294,0,1361144
6005,3,783654,417.59053,0.0371,1250.51814,1249.75142,1249.75142,0.0064,7.7,783654,0,1390282
6012,2,11990950,481.27415,0.0046,961.12431,960.53484,960.53484,0.008,110.3,11990950,1403364,19921744
6012,2,9367494,639.82237,0.0119,1278.41306,1277.63128,1277.63128,0.0118,86.16,9367494,1884680,17222255
6012,2,9125341,400.25379,0.015,798.98707,798.49413,798.49413,0.0061,83.94,9125341,801927,13078851
6012,2,8484470,903.94335,0.0396,1807.05953,1805.87325,1806.87615,0.0205,78.04,8484470,2816774,19261715
6012,3,8407304,579.63009,0.0396,1737.01433,1735.87008,1735.87008,0.0104,77.33,8407304,3034398,19585537
6012,1,6354207,401.27415,0.0033,400.51303,400.26743,400.26743,0.006,58.45,6354207,0,7546502
6012,2,6139796,1154.98818,0.0084,2309.46113,2307.96175,2308.96465,0.0294,56.48,4893597,4284960,17928306
6012,2,5954991,492.80527,0.0132,984.19932,983.59709,983.59709,0.0081,54.78,5954991,665867,9262868
6012,1,5768414,471.22132,0.0052,470.50223,470.2146,470.2146,0.0076,53.06,5768414,0,6960107
6012,1,5713019,729.4474,0.0222,728.88229,728.44068,728.44068,0.0146,52.55,5713019,0,7136517
6012,2,5629929,637.82126,0.0072,1274.41023,1273.62906,1273.62906,0.0121,51.79,5629929,1201472,10966443
6012,1,5353018,885.48908,0.024,885.01959,884.48235,884.48235,0.0196,49.24,5353018,409943,7659622
6012,1,5341859,408.24755,0.0074,407.48748,407.24082,407.24082,0.0063,49.14,5341859,0,6161205
6012,2,5219783,530.28469,0.0097,1059.20096,1058.55593,1058.55593,0.0093,48.01,5219783,485390,8974152
6012,2,4801087,660.34447,0.0396,1319.48408,1318.67548,1318.67548,0.0129,44.16,4801087,1033081,8354959
6012,1,4395855,831.47847,0.0114,830.97866,830.47174,830.47174,0.0181,40.43,4395855,357725,6515911
6012,2,4376546,868.94434,0.0253,1737.01948,1735.87523,1735.87523,0.0179,40.26,4376546,1626974,10314896
6012,4,4289263,579.53548,0.0692,2315.61282,2314.11254,2315.11545,0.0105,39.45,3412656,3130779,14298413
6012,2,3759960,807.37456,0.0108,1613.80925,1612.73566,1612.73566,0.0174,34.58,3759960,1656192,9096130
6012,3,3531255,976.81252,0.0408,2929.2874,2927.41497,2928.41786,0.0226,32.48,2113608,2323963,10294888
6012,1,3244662,432.2221,0.0103,431.47699,431.21537,431.21537,0.0067,29.85,3244662,0,3705912
6012,2,3110623,644.29157,0.0169,1287.35282,1286.56968,1286.56968,0.0122,28.61,3110623,537648,5828104
6012,1,3059698,948.46703,0.0458,948.03851,947.4603,947.4603,0.0217,28.14,3059698,0,4053041
6012,4,3013926,434.97302,0.0213,1737.00905,1735.86465,1735.86465,0.0068,27.72,2847319,1237040,7098285
6012,2,2928725,597.86055,0.0503,1194.43598,1193.70764,1193.70764,0.0107,26.94,2928725,0,4221381
6012,3,2757825,619.64669,0.0157,1857.14504,1855.91959,1856.92249,0.0114,25.37,2518376,1399222,7175359
6012,1,2740726,754.3744,0.0098,753.8315,753.36768,753.36768,0.0146,25.21,2740726,0,3714876
6012,2,2736729,746.87358,0.0327,1492.72813,1491.7337,1491.7337,0.0154,25.17,2736729,813504,6044975
6012,2,2645342,791.92427,0.0719,1582.88385,1581.83508,1581.83508,0.0167,24.33,2645342,663276,4919712
6012,5,2543360,463.82954,0.0228,2315.61524,2314.11496,2315.11787,0.0076,23.39,2075191,2219557,7700224
6012,3,2533646,750.66808,0.0368,2250.44302,2248.98247,2249.98536,0.0154,23.3,1438540,1899685,6525946
6012,2,2497609,628.86112,0.0241,1256.47642,1255.70879,1255.70879,0.0119,22.97,2497609,500447,4408490
6012,3,2324140,640.99406,0.0721,1921.2165,1919.96076,1920.96368,0.0121,21.38,1975429,744264,5043833
6012,1,2163930,799.50034,0.023,798.98655,798.49362,798.49362,0.017,19.9,2163930,0,2820230
6012,1,2149280,1059.45892,0.0208,1059.09722,1058.45219,1058.45219,0.0259,19.77,2149280,0,3116624
6012,2,2117247,967.9424,0.0364,1935.13987,1933.87134,1934.87422,0.0227,19.47,2117247,861169,5281645
6012,1,2005841,687.40047,0.0454,686.81613,686.39374,686.39374,0.0134,18.45,2005841,0,2360538
6012,2,1978556,707.39753,0.1122,1413.73265,1412.78161,1412.78161,0.0146,18.2,1978556,649290,3641591
6012,3,1911744,557.98651,0.1975,1672.04244,1670.93931,1670.93931,0.0097,17.58,1188882,0,3100626
6012,1,1886086,707.36878,0.131,706.78886,706.36206,706.36206,0.0143,17.35,1886086,0,2225801
6012,1,1866502,770.46294,0.0074,769.92245,769.45621,769.45621,0.016,17.17,1866502,0,2628089
6012,2,1788811,503.30486,0.0671,1005.21096,1004.59626,1004.59626,0.0083,16.45,1788811,0,2343154
6012,4,1770794,576.79692,0.0517,2304.64976,2303.16028,2304.16319,0.0102,16.29,1108800,779359,4266842
6012,3,1750687,772.37872,0.0517,2315.61506,2314.11478,2315.11768,0.0163,16.1,1077711,964169,4135663
6012,1,1693399,961.54286,0.0247,961.1256,960.53613,960.53613,0.0229,15.58,1693399,0,2412482
6012,2,1686071,727.37726,0.0216,1453.71826,1452.74106,1452.74106,0.015,15.51,1686071,554562,3473159
6012,2,1625823,597.29797,0.1372,1193.31067,1192.58248,1192.58248,0.0121,14.95,1625823,0,2017567
6012,1,1615293,1197.64366,0.0278,1197.36573,1196.63694,1196.63694,0.0317,14.86,1615293,0,2438016
6012,2,1563819,691.34857,0.0152,1381.60925,1380.68367,1380.68367,0.0135,14.38,1563819,415197,3154413
6012,1,1492524,776.4155,0.0127,775.87592,775.40878,775.40878,0.0163,13.73,1492524,0,2077022
6012,2,1478098,543.79802,0.0094,1086.24098,1085.58259,1085.58259,0.0092,13.6,1478098,0,2290938
6012,2,1460539,464.28228,0.0502,927.11327,926.55111,926.55111,0.0073,13.43,1460539,0,1869491
6012,3,1454722,555.28443,0.2118,1663.93488,1662.83311,1662.83311,0.0097,13.38,1454722,0,2032786
6012,3,1443765,440.57605,0.1467,1319.51658,1318.70798,1318.70798,0.0067,13.28,1443765,761698,2683497
6012,1,1442895,521.26939,0.0178,520.5785,520.26268,520.26268,0.009,13.27,1442895,0,1805653
6012,2,1441957,501.2818,0.0089,1001.15495,1000.55014,1000.55014,0.0083,13.26,1441957,1087746,3248699
6012,3,1423873,770.3274,0.0737,2309.46124,2307.96186,2308.96476,0.0164,13.1,908804,695176,3027853
6012,2,1394351,600.84752,0.0354,1200.41083,1199.68159,1199.68159,0.011,12.83,1394351,0,2055354
6012,1,1386198,1007.4492,0.0281,1007.05748,1006.44247,1006.44247,0.0239,12.75,1386198,0,2021279
6012,1,1377970,662.39518,0.0074,661.78848,661.38845,661.38845,0.0127,12.67,1377970,0,1828679
6012,3,1347410,811.7122,0.0213,2433.68392,2432.11422,2433.11712,0.0182,12.39,1136282,1196181,4078310
6012,3,1308260,771.36604,0.1289,2312.57756,2311.07772,2312.08063,0.0163,16.1,897950,538515,5573123
6012,2,1293503,609.30101,0.1133,1217.32967,1216.58856,1216.58856,0.011,11.9,1293503,0,1692092
6012,3,1274923,599.63187,0.0084,1797.0616,1795.87667,1796.87958,0.0114,12.19,1324901,683478,3283302
6012,1,1260077,850.427,0.0215,849.93935,849.42027,849.42027,0.0188,11.59,1260077,0,1681620
6012,2,1253251,933.94145,0.1092,1867.097,1865.87004,1866.87294,0.0206,11.53,944625,339040,2536916
6012,3,1245635,587.99065,0.1478,1756.09884,1754.93998,1754.93998,0.0105,11.46,1245635,0,1245635
6012,2,1243071,767.84436,0.0442,1534.69616,1533.67526,1533.67526,0.0158,11.43,1243071,525465,2551320
6012,2,1234384,776.95363,0.0177,1552.92875,1551.8938,1551.8938,0.0159,11.35,1234384,354010,2695727
6012,2,1135619,791.88536,0.0756,1582.80605,1581.75727,1581.75727,0.0187,10.45,1135619,515298,2300299
6012,2,1113819,542.27434,0.0457,1083.19316,1082.53522,1082.53522,0.0096,10.25,1113819,0,1533890
6012,1,1097789,587.31935,0.0527,586.66986,586.31262,586.31262,0.0104,10.1,1097789,0,1659494
6012,4,1088358,704.60802,0.0693,2816.20682,2814.40492,2815.40784,0.0142,10.01,499470,1088358,2493416
6012,2,1070489,794.91617,0.2266,1588.88502,1587.82589,1587.82589,0.0163,9.85,737416,0,1807905
6012,2,1052704,622.83702,0.0196,1244.4171,1243.66058,1243.66058,0.0117,9.68,1052704,0,1858229
6012,2,1052510,898.94562,0.0197,1797.06463,1795.8797,1796.8826,0.0199,9.68,1045830,490334,2588674
6012,2,1033813,780.90079,0.1289,1560.82429,1559.78813,1559.78813,0.0171,9.51,1033813,0,1862255
6012,2,1017065,674.36581,0.0458,1347.62778,1346.71817,1346.71817,0.0128,9.36,1017065,0,1786085
6012,2,978875,585.33232,0.0482,1169.36491,1168.65118,1168.65118,0.0109,9,978875,354732,1836113
6012,2,968727,1016.01222,0.0548,2031.33478,2030.01098,2031.01388,0.0232,8.91,968727,394520,2188154
6012,2,940360,836.47667,0.0596,1672.04286,1670.93989,1670.93989,0.0182,8.65,940360,434629,2019834
6012,2,906820,714.87515,0.1233,1428.69014,1427.73684,1427.73684,0.0129,8.34,906820,0,1363845
6012,2,888638,561.29844,0.0397,1121.26927,1120.58342,1120.58342,0.0111,8.17,888638,0,1293574
6012,2,887290,928.96874,0.0717,1857.14904,1855.92359,1856.92648,0.0211,8.16,601688,349604,1838582
6012,2,886338,739.37785,0.0882,1477.73441,1476.74224,1476.74224,0.0157,17.05,886338,1853592,3207702
6012,4,885691,480.9962,0.2341,1921.21924,1919.9635,1920.96643,0.0079,8.15,384273,0,1269964
6012,1,868261,1059.56354,0.0289,1059.20184,1058.55681,1058.55681,0.0244,7.99,868261,0,1222423
6012,3,861252,762.03025,0.0394,2284.5547,2283.07058,2284.07349,0.0155,7.92,861252,551118,2248200
6012,2,858381,682.8584,0.0416,1364.62636,1363.70336,1363.70336,0.0128,7.9,858381,0,1358249
6012,1,850873,979.50513,0.0131,979.09989,978.4984,978.4984,0.0221,7.83,850873,0,1269600
6012,2,843855,831.92272,0.083,1662.9336,1661.83199,1661.83199,0.0186,7.76,843855,0,1452719
6012,3,843768,613.31502,0.0926,1838.13763,1836.92792,1837.93083,0.0128,7.76,604646,0,1448414
6012,3,825890,768.72656,0.1061,2304.6468,2303.15732,2304.16022,0.0156,7.6,679818,340850,2653731
6019,2,11660107,400.254,0.012,798.98748,798.49454,798.49454,0.0061,115.2,11660107,482240,16507594
6019,2,10754796,481.27427,0.0172,961.12456,960.53509,960.53509,0.0078,106.25,10754796,652294,16160349
6019,3,7963344,579.63027,0.0262,1737.01487,1735.87062,1735.87062,0.0106,78.67,7963344,3749933,19715962
6019,2,7883169,639.82266,0.007,1278.41363,1277.63186,1277.63186,0.0121,77.88,7883169,2056442,15088802
6019,1,7588536,401.27429,0.0071,400.51316,400.26756,400.26756,0.006,74.97,7588536,0,8683690
6019,2,7279275,903.94368,0.0194,1807.06019,1805.8739,1806.8768,0.0204,71.92,7279275,2867217,17654508
6019,2,6120976,492.80528,0.0115,984.19934,983.59711,983.59711,0.0081,60.47,6120976,393326,9546017
6019,1,5946493,408.24765,0.0061,407.48758,407.24092,407.24092,0.0062,58.75,5946493,0,7035328
6019,2,5643067,1154.98882,0.0135,2309.46324,2307.96386,2308.96676,0.0294,55.75,4569706,3898024,16077794
6019,2,5305082,637.82118,0.0153,1274.41008,1273.62891,1273.62891,0.0122,52.41,5305082,925011,9711735
6019,2,5251071,530.28502,0.0186,1059.20161,1058.55658,1058.55658,0.0091,51.88,5251071,489714,8309985
6019,1,5194879,471.2215,0.0064,470.50241,470.21477,470.21477,0.0076,51.32,5194879,0,6210638
6019,2,4903653,868.94444,0.0404,1737.01968,1735.87543,1735.87543,0.0183,48.45,4903653,1654728,11094433
6019,1,4668355,729.44784,0.0168,728.88272,728.44111,728.44111,0.0145,46.12,4668355,0,5922696
6019,1,3701789,885.48915,0.012,885.01966,884.48242,884.48242,0.0194,36.57,3701789,0,5303013
6019,3,3667852,619.64702,0.0304,1857.14618,1855.92088,1856.92378,0.0118,36.24,3667852,1526813,8887699
6019,4,3658537,579.53555,0.1363,2315.61541,2314.11528,2315.11819,0.0127,37.05,3658537,1885676,13070969
6019,2,3578596,660.34472,0.0175,1319.48458,1318.67598,1318.67598,0.0134,35.35,3578596,763105,6870565
6019,1,3341006,831.47918,0.0066,830.97937,830.47245,830.47245,0.0181,33.01,3341006,0,4790579
6019,1,3140710,948.46722,0.015,948.03871,947.46049,947.46049,0.0216,31.03,3140710,0,4540579
6019,5,3059445,463.82951,0.0125,2315.615,2314.11471,2315.11763,0.0078,30.23,2301634,2119751,9058314
6019,2,3058728,807.37496,0.0246,1613.81004,1612.73646,1612.73646,0.0172,30.22,3058728,1123235,6560931
6019,2,3044072,644.29151,0.0141,1287.35271,1286.56957,1286.56957,0.0122,30.07,3044072,710356,5652748
6019,4,2840352,434.97309,0.0365,1737.00969,1735.86544,1735.86544,0.0067,28.06,2840352,1079182,6477279
6019,1,2831734,687.40071,0.0119,686.81637,686.39398,686.39398,0.0134,27.98,2831734,0,3694336
6019,1,2748029,707.36943,0.0222,706.78951,706.3627,706.3627,0.0139,27.15,2748029,0,3442709
6019,3,2714921,976.81244,0.0331,2929.29042,2927.41783,2928.42073,0.0233,26.82,1678013,2714921,8712084
6019,1,2662949,432.22232,0.0074,431.47721,431.21559,431.21559,0.0068,26.31,2662949,0,3184428
6019,1,2602057,799.5001,0.0216,798.98631,798.49337,798.49337,0.0171,25.71,2602057,0,3460257
6019,3,2496632,811.71228,0.0738,2433.6847,2432.11501,2433.1179,0.0175,24.67,1468715,1079651,5848846
6019,1,2375693,1059.45943,0.0093,1059.09773,1058.45271,1058.45271,0.0257,23.47,2375693,323070,4001329
6019,2,2235566,628.86109,0.0322,1256.47635,1255.70873,1255.70873,0.012,22.09,2235566,370500,3822991
6019,1,2140347,754.37394,0.0062,753.83104,753.36721,753.36721,0.0152,21.15,2140347,0,2994993
6019,2,2103749,791.42466,0.0425,1581.8796,1580.83083,1580.83083,0.017,20.78,2039901,998736,5587788
6019,3,2034434,557.98645,0.0503,1672.04213,1670.93915,1670.93915,0.0097,20.1,2034434,892847,4331823
6019,3,2014708,750.66848,0.0077,2250.44384,2248.98329,2249.98618,0.0147,19.9,1523466,1497169,5724617
6019,2,1929751,597.86132,0.0123,1194.43752,1193.70918,1193.70918,0.0109,19.06,1929751,330563,3450511
6019,1,1854771,662.39527,0.0172,661.78858,661.38855,661.38855,0.0128,18.32,1854771,0,2303751
6019,1,1827320,770.46288,0.0174,769.92239,769.45615,769.45615,0.0162,18.05,1827320,0,2425633
6019,2,1819801,746.87395,0.029,1492.72888,1491.73445,1491.73445,0.0151,17.98,1819801,415568,3748878
6019,3,1766395,640.99409,0.0315,1921.21684,1919.96109,1920.96402,0.0121,17.45,1698849,768748,4233992
6019,1,1759280,1007.45014,0.0561,1007.05841,1006.44341,1006.44341,0.0234,17.38,1759280,0,2334262
6019,2,1556907,967.94252,0.0389,1935.14044,1933.87175,1934.87464,0.022,15.38,1428793,647914,3633614
6019,2,1491505,585.33161,0.0458,1169.36349,1168.64976,1168.64976,0.01,14.74,1491505,367113,2519107
6019,2,1452074,767.84443,0.0252,1534.69575,1533.6747,1533.6747,0.0158,14.35,1421879,452712,3326665
6019,4,1435978,576.79716,0.0448,2304.64809,2303.15861,2304.16152,0.0104,14.19,883161,801255,3951392
6019,1,1423843,961.54294,0.0194,961.12569,960.53622,960.53622,0.0232,14.07,1423843,0,1991607
6019,1,1401066,740.35876,0.0052,739.80445,739.35203,739.35203,0.0154,13.84,1401066,0,1976998
6019,2,1374502,727.37666,0.0423,1453.71707,1452.73987,1452.73987,0.0158,13.58,1374502,0,2481977
6019,2,1359907,600.84788,0.0211,1200.41155,1199.6823,1199.6823,0.0111,13.44,1359907,0,2051768
6019,3,1337727,762.03123,0.0705,2284.55533,2283.07106,2284.07397,0.0159,13.22,990847,615985,2944559
6019,2,1322242,691.34931,0.0419,1381.61074,1380.68516,1380.68516,0.0137,13.06,1322242,0,2300315
6019,1,1308762,447.2579,0.0199,446.52437,446.25119,446.25119,0.007,12.93,1308762,0,1786058
6019,2,1295218,543.79772,0.0067,1086.24037,1085.58197,1085.58197,0.0096,12.8,1295218,312726,2487622
6019,3,1253225,772.38036,0.0296,2315.61727,2314.11698,2315.11989,0.0155,12.38,907663,810402,3576232
6019,4,1251366,704.60807,0.1922,2816.20301,2814.40127,2815.40418,0.0149,12.36,317756,586445,2612650
6019,2,1230448,707.39786,0.0309,1413.73329,1412.78226,1412.78226,0.015,12.16,1230448,326951,2445836
6019,2,1216779,776.95308,0.0477,1552.92802,1551.89292,1551.89292,0.017,12.02,1197335,352985,2767099
6019,2,1214688,928.96747,0.0578,1857.14869,1855.92324,1856.92613,0.0212,12,912342,457154,2584184
6019,3,1188200,770.32756,0.0813,2309.46173,2307.9625,2308.96541,0.0156,11.74,1188200,568934,3317861
6019,2,1184926,503.30533,0.0192,1005.2119,1004.5972,1004.5972,0.0087,11.71,1184926,0,1771336
6019,3,1183604,554.95056,0.0776,1662.93311,1661.83149,1661.83149,0.0102,11.69,1183604,339771,2387292
6019,2,1174922,622.83796,0.0275,1244.41899,1243.66247,1243.66247,0.012,11.61,1174922,0,1876677
6019,1,1162157,979.50544,0.0234,979.10019,978.49871,978.49871,0.0236,11.48,1162157,0,1651555
6019,2,1156855,597.29879,0.0059,1193.31232,1192.58413,1192.58413,0.0113,11.43,1156855,0,1893777
6019,1,1153334,1197.64326,0.0186,1197.36532,1196.63653,1196.63653,0.0322,11.39,1153334,0,1816331
6019,2,1033037,464.28233,0.0131,927.11337,926.5512,926.5512,0.0076,10.21,1033037,0,1454638
6019,2,1033003,791.88574,0.0861,1582.80679,1581.75801,1581.75801,0.0182,10.21,1033003,0,1711085
6019,3,1029266,768.72676,0.0791,2304.65175,2303.16227,2304.16517,0.0167,10.17,686592,499545,2215403
6019,2,1015490,716.3937,0.0742,1431.737,1430.77395,1430.77395,0.0157,10.03,1015490,0,1666674
6019,1,1006688,587.31905,0.0121,586.66957,586.31232,586.31232,0.0104,9.95,1006688,0,1382604
